PID,Neighborhood,Year Built,Overall Qual,Kitchen Qual,Exter Qual,Lot Area,SalePrice
903430050,OldTown,1901,5,TA,TA,5680,117000
903450060,IDOTRR,1931,7,TA,TA,7758,169500
903451110,IDOTRR,1930,7,Gd,TA,7449,139400
903453080,IDOTRR,1963,6,TA,TA,13200,202500
903454010,IDOTRR,1914,6,Gd,TA,6882,127000
903454090,IDOTRR,1937,6,Gd,TA,9000,141000
903456110,IDOTRR,1950,7,Gd,TA,9780,212300
903457040,IDOTRR,1915,6,TA,TA,10320,161000
903457130,IDOTRR,1958,4,TA,TA,4330,99500
903458020,IDOTRR,1920,5,Fa,TA,7200,101000
903458060,IDOTRR,1916,4,TA,TA,4800,109900
903475040,OldTown,1941,5,TA,TA,12358,128500
903475060,OldTown,1910,7,TA,Fa,10120,122000
903476100,OldTown,1930,5,TA,TA,4388,87000
903484080,IDOTRR,1910,4,TA,Fa,10320,50000
904100100,Sawyer,1937,7,TA,TA,12888,219000
904101070,ClearCr,1946,5,Ex,TA,18030,200500
904301110,Edwards,1940,5,TA,TA,8160,126000
904302010,SWISU,1942,5,TA,TA,4484,108500
905100060,Sawyer,1963,5,TA,TA,11235,130000
905100080,Sawyer,1964,5,TA,TA,11235,158450
905101070,Sawyer,1964,4,TA,TA,14299,115400
905101200,Sawyer,1961,4,TA,TA,7943,118500
905102010,Sawyer,1964,5,TA,Gd,14149,165000
905103110,Sawyer,1966,5,TA,TA,11677,123000
905104030,Sawyer,1966,6,TA,TA,8400,129000
905104090,Sawyer,1966,5,TA,TA,7094,125000
905104170,Sawyer,1968,5,TA,TA,8978,108000
905104240,Sawyer,1971,5,TA,TA,8425,119900
905105040,Sawyer,1968,5,TA,TA,8665,115000
905105170,Sawyer,1967,5,TA,TA,8398,134500
905105260,Sawyer,1966,5,TA,TA,7742,127000
905106150,Sawyer,1968,5,TA,TA,8724,129000
905107140,Sawyer,1977,6,TA,TA,8197,143500
905200010,Sawyer,1966,5,Gd,TA,8169,129000
905201080,Sawyer,1956,5,TA,TA,14175,187000
905225020,Sawyer,1920,5,TA,TA,16779,158000
905226050,Sawyer,1918,5,Gd,TA,25339,112000
905226080,Sawyer,1940,7,Gd,TA,6960,165250
905226130,Sawyer,1954,6,Gd,TA,11375,150000
905226170,Sawyer,1958,5,TA,TA,13770,137000
905228020,Sawyer,1945,4,TA,Fa,9000,89500
905301050,ClearCr,1971,7,Gd,TA,115149,302000
905352010,ClearCr,1984,6,TA,TA,11075,182000
905352180,ClearCr,1988,6,TA,Gd,10029,211000
905376090,Edwards,1948,5,Gd,TA,17541,216000
905377020,Edwards,1953,5,TA,TA,22692,130000
905377050,Edwards,1946,4,TA,TA,17808,109900
905401020,ClearCr,1954,6,Gd,TA,12671,255000
905426010,Edwards,1950,6,Gd,TA,12615,243000
905451390,Edwards,1954,6,Gd,TA,10512,154000
905475270,SWISU,1958,5,TA,TA,5400,118000
905475520,Edwards,1958,4,Gd,TA,11515,80000
905476160,Edwards,1977,4,TA,TA,7711,150000
905476170,Edwards,1920,4,TA,TA,9098,86000
905476225,Edwards,1984,5,TA,Gd,3869,130000
905478140,Edwards,1951,5,TA,TA,9280,125000
905478220,Edwards,1951,5,TA,TA,11100,136500
905480090,Edwards,1920,4,TA,Fa,7550,96000
905480180,Edwards,1957,5,TA,TA,9060,120000
906200230,SawyerW,1984,6,Gd,TA,23920,228500
906201022,SawyerW,1990,7,Gd,Gd,10357,179900
906201023,SawyerW,1990,7,Gd,Gd,13474,225000
906201200,SawyerW,1986,7,Gd,Gd,10380,301000
906203140,SawyerW,1991,7,Gd,Gd,13125,238000
906204140,SawyerW,1989,7,Gd,Gd,11287,228500
906223040,SawyerW,1994,7,Gd,Gd,9317,220000
906340080,CollgCr,2007,7,Ex,Gd,9965,383970
906340090,CollgCr,2006,8,Gd,Gd,9965,424870
906378120,CollgCr,2007,8,Gd,Gd,9178,250000
906378150,CollgCr,2006,8,Gd,Gd,10481,360000
906378170,CollgCr,2006,7,Gd,Gd,10652,279500
906380010,CollgCr,2007,7,Gd,Gd,11175,200141
906380040,CollgCr,2007,8,Gd,Gd,10235,246500
906380070,CollgCr,2007,8,Ex,Gd,9588,276000
906380120,CollgCr,2005,7,Gd,Gd,8814,203000
906380140,CollgCr,2006,7,Gd,Gd,11103,155835
906380160,CollgCr,2006,7,Gd,Gd,8556,194000
906380200,CollgCr,2007,7,Gd,Gd,6762,195400
906382020,CollgCr,2005,7,Gd,Gd,11750,217000
906382060,CollgCr,2006,8,Gd,Gd,8760,212999
906392080,CollgCr,2005,7,Gd,Gd,7242,175900
906394020,CollgCr,2005,7,Gd,Gd,9316,191000
906394050,CollgCr,2006,6,Gd,Gd,9317,176432
906402070,SawyerW,1988,7,TA,Gd,14364,277000
906403060,SawyerW,1988,7,Gd,Gd,8883,207000
906426060,ClearCr,1958,6,Gd,Gd,159000,277000
906426195,ClearCr,1992,6,Gd,Gd,53107,240000
906475110,ClearCr,1966,6,Gd,TA,12205,187500
906475170,ClearCr,1976,8,Gd,Gd,20064,279000
907125040,CollgCr,1994,5,TA,TA,14217,139500
907125120,CollgCr,1994,5,TA,TA,8775,126000
907130060,CollgCr,1995,6,Gd,Gd,11249,177500
907131060,CollgCr,1997,6,Gd,TA,10021,175000
907131120,CollgCr,1998,6,TA,TA,9531,211000
907135050,CollgCr,1994,5,TA,TA,8428,146000
907135080,CollgCr,1996,5,TA,TA,16561,147900
907135180,CollgCr,1994,4,TA,TA,8070,123600
907180040,CollgCr,1997,6,Gd,TA,9337,204750
907187040,CollgCr,1999,7,Gd,Gd,10820,235500
907187060,CollgCr,1998,7,TA,Gd,12352,217000
907192020,CollgCr,2001,7,Gd,Gd,9543,190550
907192040,CollgCr,2000,7,Gd,Gd,8826,217500
907192120,CollgCr,2003,7,Gd,Gd,10665,226000
907192150,CollgCr,2003,7,Gd,Gd,11317,180000
907200130,CollgCr,1974,5,TA,TA,11800,131000
907200190,CollgCr,1976,5,TA,TA,8660,153500
907200250,CollgCr,1977,5,TA,TA,9720,160000
907200270,CollgCr,1977,5,TA,TA,8982,134900
907202100,CollgCr,1977,5,TA,TA,16300,130000
907202220,CollgCr,1975,5,TA,TA,9675,120000
907203060,CollgCr,1972,5,TA,TA,7700,112500
907203110,CollgCr,1975,5,TA,TA,10356,122000
907227060,CollgCr,1972,5,Ex,TA,7200,127000
907227100,CollgCr,1972,4,Gd,TA,7200,117000
907250050,CollgCr,2004,8,Gd,Gd,10386,305900
907252020,CollgCr,2002,8,Gd,Gd,9375,228500
907252190,CollgCr,2000,7,Gd,Gd,11354,270000
907260040,CollgCr,2002,7,Gd,Gd,8749,192000
907260050,CollgCr,2003,7,Gd,Gd,8749,213000
907262020,CollgCr,2002,7,Gd,Gd,8158,200000
907270040,CollgCr,1998,8,Gd,Gd,16226,267000
907275080,CollgCr,1994,8,Gd,Gd,11927,228000
907275150,CollgCr,2001,8,Gd,Gd,12728,275000
907280090,CollgCr,1996,7,Gd,Gd,15295,211000
907280100,CollgCr,2002,9,Gd,Gd,11248,285000
907285040,CollgCr,1995,8,Gd,Gd,10000,240000
907290140,CollgCr,2003,6,Gd,Gd,4435,131500
907295040,CollgCr,1999,8,Gd,Gd,17227,246900
907401060,CollgCr,2003,7,Gd,Gd,8200,219500
907405130,CollgCr,2003,7,Gd,Gd,8450,185000
907410020,CollgCr,2007,7,Gd,Gd,8145,179400
907410050,CollgCr,2006,7,Gd,Gd,9245,213500
907414060,CollgCr,2004,7,Gd,Gd,8500,179600
907414070,CollgCr,2005,7,Gd,Gd,8769,173500
907420050,CollgCr,2006,6,Gd,Gd,8334,167840
907420060,CollgCr,2006,7,Gd,Gd,8333,168675
907420110,CollgCr,2005,5,Gd,Gd,9045,167000
908102100,Edwards,1965,5,TA,TA,9170,140000
908102160,Edwards,1967,5,TA,TA,9825,118500
908103090,Edwards,1963,4,TA,TA,8308,110000
908127040,Edwards,1965,4,TA,TA,10921,94750
908127060,Edwards,1925,5,TA,TA,16287,122000
908127070,Edwards,1960,6,TA,TA,8240,110000
908127100,Edwards,1990,6,TA,TA,11841,118500
908152060,Edwards,1976,6,TA,TA,6285,133500
908152070,Edwards,1976,6,TA,TA,7917,148000
908152180,Edwards,1979,5,TA,TA,9555,141000
908152260,Edwards,2006,5,TA,TA,8536,155000
908152280,Edwards,2005,5,TA,TA,7024,157000
908152290,Edwards,2005,5,TA,TA,7023,171500
908154195,Edwards,2008,10,Ex,Ex,39290,183850
908154205,Edwards,2007,10,Ex,Ex,40094,184750
908186050,Edwards,2005,6,Gd,TA,3675,140000
908204090,Edwards,1959,5,Fa,TA,6400,131750
908204180,Edwards,1955,4,Fa,TA,6882,61500
908225240,Edwards,1954,4,TA,TA,10215,111000
908225310,Edwards,1946,5,TA,TA,8741,98500
908226180,Edwards,1931,3,Gd,TA,4270,79000
908228010,Edwards,1920,6,TA,TA,10042,108500
908250100,Edwards,1954,4,TA,TA,9450,110000
908275090,Edwards,1910,4,TA,TA,11767,112000
908275200,Edwards,1955,4,TA,TA,8172,125000
908275240,Edwards,1955,4,TA,TA,8172,79275
908276230,Edwards,1954,4,TA,TA,8190,119000
909176080,SWISU,1914,6,Fa,Fa,10896,200000
909176170,SWISU,1923,5,TA,TA,10890,150000
909250150,Crawfor,1923,6,Gd,TA,10592,165000
909250160,Crawfor,1926,5,TA,TA,10594,96500
909251030,Crawfor,1926,5,TA,TA,7223,136500
909251040,Crawfor,1921,6,TA,TA,6821,146500
909252010,SWISU,1937,5,Gd,TA,7200,175000
909252150,Crawfor,1930,7,TA,TA,4000,148500
909252170,Crawfor,1921,6,TA,TA,6720,141500
909254090,Crawfor,1918,7,Gd,Gd,7642,189950
909254100,Crawfor,1926,6,TA,TA,7155,135000
909254130,Crawfor,1941,7,TA,TA,7128,164000
909254140,Crawfor,1913,5,Gd,TA,4280,90350
909254150,Crawfor,1910,5,TA,TA,5362,139000
909256120,Crawfor,1938,5,Fa,TA,6305,119750
909275020,Crawfor,1946,6,TA,TA,7136,145000
909275030,Crawfor,1949,5,TA,TA,6270,145000
909275110,Crawfor,1927,7,Gd,TA,7230,238000
909275160,Crawfor,1951,5,TA,TA,13108,153500
909275310,Crawfor,1918,6,TA,TA,22420,239000
909276160,Crawfor,1934,8,TA,TA,12168,359100
909276210,Crawfor,1930,4,Gd,TA,7810,188000
909279080,Crawfor,1932,6,TA,TA,11275,220000
909281020,Crawfor,1941,5,TA,TA,6221,140000
909281130,Crawfor,1932,8,Gd,Gd,10570,315000
909282020,Crawfor,1945,6,Gd,TA,7259,259500
909425140,Crawfor,1957,6,Gd,TA,14442,257500
909425270,Crawfor,1940,7,TA,TA,13125,219500
909428120,Crawfor,1953,6,Gd,TA,21000,217000
909428180,Crawfor,1960,6,TA,TA,25485,201000
909428340,Crawfor,1968,6,TA,TA,21579,215000
909451130,Blueste,1980,6,TA,TA,1782,123900
909452102,Crawfor,1995,4,Gd,TA,17871,170000
909455060,Blueste,1988,8,TA,TA,3907,200000
909475050,Crawfor,1971,7,TA,TA,20693,198000
909475070,Crawfor,1957,6,TA,Gd,32668,200624
909475230,Crawfor,1986,8,Gd,Gd,18044,315000
910200040,IDOTRR,1919,5,Fa,TA,8500,115000
910200110,IDOTRR,1940,6,Gd,TA,7000,141000
910201020,IDOTRR,1941,5,TA,TA,5000,87000
910201050,IDOTRR,1925,5,TA,Gd,7288,129850
910201110,IDOTRR,1939,4,TA,TA,6060,100000
910201180,IDOTRR,1923,5,Gd,TA,9060,150909
910202030,IDOTRR,1922,5,TA,TA,3672,75200
910203290,IDOTRR,1920,6,TA,TA,8263,118400
910204090,IDOTRR,1920,5,TA,TA,8967,67000
910205130,IDOTRR,1950,5,TA,TA,13710,152000
910206010,IDOTRR,1939,2,TA,TA,11067,68104
911103060,IDOTRR,1895,5,TA,TA,8250,119600
911128010,IDOTRR,1957,4,TA,TA,6565,140000
911128020,IDOTRR,1930,5,Gd,Gd,6060,124900
911370450,Crawfor,2006,8,Gd,Gd,5568,375000
911370460,Crawfor,2006,8,Gd,Gd,4750,235000
914452090,Mitchel,1979,6,Gd,TA,12150,183500
914452120,Mitchel,1978,6,TA,TA,7540,156000
914452190,Mitchel,1983,6,TA,TA,9187,134000
914460020,Mitchel,2002,5,Gd,Gd,10000,215000
914460110,Mitchel,2002,7,Gd,Gd,12864,245000
914476330,Mitchel,1991,7,TA,TA,9928,210000
914478020,Mitchel,1975,7,TA,TA,8750,148000
914478100,Mitchel,1974,6,TA,TA,8410,143000
916226090,Timber,1987,7,Gd,Gd,4054,244000
916253320,GrnHill,1998,7,Gd,Gd,9763,330000
916326040,Timber,1959,5,TA,TA,16905,170000
916326090,Timber,1958,6,Gd,TA,19958,257000
916384050,Timber,2006,7,Gd,Gd,8368,231713
916384070,Timber,2006,8,Ex,Gd,8298,267300
916384080,Timber,2006,8,Ex,Gd,9037,265900
916384150,Timber,2007,8,Gd,Gd,10991,239000
916386170,Timber,2006,8,Gd,Gd,10656,248900
916403040,Timber,1985,7,Gd,TA,10331,174000
916403290,Timber,1990,7,Gd,Gd,13758,187500
916455010,Timber,1996,6,TA,Gd,9303,204000
916455050,Timber,2001,8,Gd,Gd,6718,180500
916455110,Timber,2003,7,Gd,Gd,9590,187500
916455150,Timber,2002,8,Gd,Gd,11305,282000
916460020,Timber,1996,6,TA,Gd,7777,178000
916475020,Timber,2002,8,Gd,Gd,14536,270000
916477060,Timber,2003,7,Gd,Gd,11800,279900
917425190,Timber,1963,5,TA,TA,35133,186700
921126010,Timber,2006,8,Gd,Gd,15306,283463
921128030,Timber,2006,10,Ex,Ex,12633,392000
921205070,Timber,2005,8,Gd,Gd,12665,281213
923202134,Mitchel,2007,5,TA,TA,8402,147000
923202220,Mitchel,1953,3,TA,TA,43500,130000
923203010,Mitchel,1996,6,TA,TA,6710,140000
923204050,Mitchel,1963,4,TA,TA,25286,132250
923204140,Mitchel,1967,5,TA,TA,25000,143000
923205025,Mitchel,1961,4,TA,TA,32463,168000
923225040,MeadowV,1976,5,TA,TA,4224,129900
923225050,MeadowV,1976,5,TA,TA,4224,134000
923226300,MeadowV,1972,4,TA,TA,1504,85500
923228200,MeadowV,1970,4,TA,TA,1533,106500
923228220,MeadowV,1970,4,TA,TA,1495,93900
923228250,MeadowV,1970,4,TA,TA,2001,75000
923228290,MeadowV,1970,4,TA,TA,1936,84500
923228390,MeadowV,1976,4,TA,TA,1890,75190
923229010,Mitchel,1976,6,TA,TA,11333,146800
923229040,Mitchel,1977,5,Gd,TA,9129,153500
923229100,Mitchel,1977,6,TA,TA,15957,188000
923229140,Mitchel,1977,5,Gd,TA,33983,196000
923230010,Mitchel,1977,5,TA,TA,8286,157000
923230120,Mitchel,1971,5,TA,TA,6723,138000
923230180,Mitchel,1970,5,TA,TA,7244,129500
923251160,Mitchel,1961,4,TA,TA,27697,80000
923252080,Mitchel,1982,4,TA,TA,7599,129500
923275010,Mitchel,1976,5,TA,TA,11000,135000
923275200,Mitchel,1982,5,TA,TA,8314,124500
923276180,Mitchel,1983,5,TA,TA,11625,139000
923400150,Mitchel,1991,5,TA,TA,10712,93500
923425030,Mitchel,1984,5,TA,TA,10447,124500
526302030,NAmes,1954,6,TA,TA,11027,149900
526302040,NAmes,1956,6,Gd,TA,10533,157500
526302120,NAmes,1957,5,TA,TA,11765,169000
526303060,NAmes,1957,6,Ex,TA,39384,252000
526354020,NAmes,1969,7,TA,TA,11727,192100
527105060,Gilbert,1997,6,TA,TA,8238,183500
527106010,Gilbert,1997,7,Gd,TA,13006,222000
527107020,Gilbert,1995,6,TA,TA,13041,170000
527107030,Gilbert,1995,6,TA,TA,13031,187500
527107120,Gilbert,1996,6,TA,TA,9783,202000
527107240,Gilbert,1997,6,TA,TA,11207,185000
527108010,Gilbert,2005,7,Gd,Gd,19378,320000
527108020,Gilbert,2006,7,Gd,Gd,14859,240000
527108030,Gilbert,2005,8,Gd,Gd,13128,250000
527108040,Gilbert,2005,8,Gd,Gd,10463,239900
527108060,Gilbert,2005,7,Gd,Gd,13751,309000
527108090,Gilbert,2006,7,Gd,Gd,23257,274725
527146135,StoneBr,1994,8,Gd,Gd,13108,270000
527158020,Gilbert,1993,6,TA,TA,8076,183500
527163020,Gilbert,1993,6,Gd,TA,7685,165600
527166030,Gilbert,1998,7,TA,TA,9084,176500
527182020,StoneBr,1987,8,TA,TA,3701,130000
527190050,StoneBr,1987,7,Gd,Gd,5306,239000
527190220,StoneBr,1985,8,Gd,Gd,6563,275000
527210030,StoneBr,2005,9,Ex,Gd,16023,457347
527210040,StoneBr,2006,10,Ex,Ex,18062,545224
527210050,StoneBr,2006,9,Gd,Gd,12292,356383
527212030,StoneBr,2005,9,Ex,Gd,16056,556581
527212040,StoneBr,2006,8,Ex,Ex,12438,361919
527214060,StoneBr,2006,10,Ex,Ex,16052,535000
527216010,StoneBr,2005,9,Ex,Gd,15922,401179
527216050,StoneBr,2006,10,Gd,Ex,13682,438780
527226010,Gilbert,1948,5,TA,TA,14762,169000
527250040,Gilbert,1955,5,TA,TA,34650,145000
527252090,StoneBr,2005,9,Gd,Gd,8147,318000
527254070,StoneBr,2005,8,Gd,Gd,11302,319000
527256120,StoneBr,2005,9,Ex,Ex,18261,470000
527301010,NWAmes,1984,7,Gd,Gd,14145,202500
527302080,NWAmes,1988,7,Gd,Gd,13837,229000
527325160,NWAmes,1977,7,Gd,TA,16659,235000
527327080,NWAmes,1976,6,TA,TA,18800,190000
527328010,NWAmes,1980,6,TA,TA,10464,169000
527354040,NWAmes,1988,7,TA,TA,10400,241500
527355060,NWAmes,1978,7,TA,TA,10530,188900
527355280,NWAmes,1980,6,TA,TA,10240,207500
527356020,NWAmes,1978,7,Gd,TA,16692,250000
527356060,NWAmes,1975,6,TA,TA,11475,179900
527358090,NWAmes,1976,7,TA,Gd,9927,172000
527365010,Somerst,2005,7,Gd,Gd,9512,294323
527375160,NWAmes,1975,6,Gd,TA,10530,184500
527376090,NWAmes,1975,5,TA,TA,10140,153500
527376110,NWAmes,1976,7,TA,TA,10140,162900
527377030,NWAmes,1974,6,Gd,TA,10140,181000
527378010,NWAmes,1974,6,TA,TA,10000,155000
527402210,NAmes,1969,5,TA,TA,15870,138800
527402380,NAmes,1970,4,TA,TA,9353,116050
527403120,NAmes,1971,4,TA,TA,8125,88000
527404180,NAmes,1971,4,TA,TA,7200,97500
527427210,NAmes,2002,6,Gd,Gd,8773,190000
527450010,BrDale,1973,6,TA,TA,2760,105500
527450080,BrDale,1973,5,Gd,TA,2160,125500
527450210,BrDale,1973,6,TA,TA,1953,83000
527450460,BrDale,1972,6,TA,TA,1890,116000
527451200,BrDale,1971,6,TA,TA,1680,91500
527451380,BrDale,1972,6,TA,TA,1680,118000
527451450,BrDale,1972,6,TA,TA,1680,89000
527451460,BrDale,1972,6,TA,TA,1680,108000
527451520,BrDale,1972,6,TA,TA,1680,94500
527452070,NPkVill,1975,6,TA,TA,4043,146300
527452290,NAmes,1967,5,TA,TA,7514,145000
527452310,NAmes,1967,5,TA,TA,7838,123000
527453070,NPkVill,1976,7,TA,TA,2280,137500
527455100,NPkVill,1976,6,TA,TA,2179,144000
528102010,NridgHt,2004,9,Ex,Gd,16737,315000
528102080,NridgHt,2006,9,Ex,Gd,16387,412083
528106010,NridgHt,2006,9,Gd,TA,16259,342643
528106120,NridgHt,2004,8,Gd,Gd,16163,252000
528110050,NridgHt,2006,10,Ex,Ex,13891,465000
528112010,NridgHt,2006,7,Gd,Gd,12228,293000
528114010,NridgHt,2005,9,Ex,Ex,14780,415000
528116030,NridgHt,2004,9,Gd,Gd,16033,326000
528118010,NridgHt,2005,8,Gd,Gd,14215,325300
528118020,NridgHt,2004,8,Gd,Gd,13418,309000
528118110,NridgHt,2005,9,Ex,Gd,13975,300000
528120110,NridgHt,2005,8,Ex,Gd,10240,275500
528120140,NridgHt,2005,9,Ex,Ex,9942,338500
528138030,NridgHt,2005,9,Ex,Ex,11924,345000
528142010,NridgHt,2005,8,Ex,Gd,12867,344133
528142060,NridgHt,2006,8,Gd,Gd,10672,298236
528142070,NridgHt,2005,8,Ex,Gd,11643,329900
528142110,NridgHt,2003,9,Ex,Gd,12378,360000
528144030,NridgHt,2006,8,Ex,Gd,11065,281000
528150080,NridgHt,2005,9,Gd,Ex,13758,372397
528150090,NridgHt,2004,9,Ex,Ex,14828,378000
528164040,NridgHt,2003,9,Ex,Gd,11846,374000
528170040,NridgHt,2005,9,Ex,Ex,20431,437154
528172020,NridgHt,2005,8,Ex,Gd,10927,275000
528172150,NridgHt,2004,8,Gd,Gd,13215,279000
528174080,NridgHt,2005,7,Gd,Gd,7052,185850
528180080,NridgHt,2005,9,Ex,Ex,5911,282500
528181030,NridgHt,2005,7,Gd,Gd,6955,202500
528181040,NridgHt,2005,7,Gd,Gd,6792,202665
528186100,NridgHt,2006,9,Ex,Gd,7740,332200
528186110,NridgHt,2006,9,Gd,Ex,6373,310090
528188040,NridgHt,2003,7,Gd,Gd,3136,171750
528218030,Gilbert,2005,6,Gd,Gd,10237,169990
528218060,Gilbert,2005,6,Gd,Gd,10237,170440
528218080,Gilbert,2006,7,Gd,Gd,10237,169985
528218130,Gilbert,2006,7,Gd,Gd,17104,179665
528218140,Gilbert,2006,7,Gd,Gd,14054,219210
528221010,Gilbert,2006,6,Gd,Gd,11660,174190
528221100,Gilbert,2006,6,TA,Gd,15578,172785
528222010,Gilbert,2004,8,Gd,Gd,11631,258000
528222020,Gilbert,2006,7,Gd,Gd,9073,185101
528228280,Blmngtn,2006,7,Gd,Gd,3087,210250
528228325,Blmngtn,2003,7,Gd,Gd,3196,234000
528228340,Blmngtn,2003,8,Gd,Gd,3196,215000
528228360,Blmngtn,2002,7,Gd,Gd,2938,246990
528228415,Blmngtn,2004,7,Gd,Gd,3072,178740
528228430,Blmngtn,2004,7,Gd,Gd,3072,225000
528228545,Blmngtn,2005,7,Gd,Gd,3010,167240
528228550,Blmngtn,2005,7,Gd,Gd,3010,156820
528228565,Blmngtn,2005,7,Gd,Gd,3013,213490
528228575,Blmngtn,2006,8,Ex,Gd,3982,264561
528228580,Blmngtn,2006,7,Gd,Gd,4045,246578
528231050,Gilbert,2005,5,TA,Gd,21930,192140
528235050,Gilbert,2002,6,Gd,Gd,7861,183200
528235130,Gilbert,2004,8,Gd,Gd,9056,178000
528235190,Gilbert,2004,7,Gd,Gd,9171,201490
528240080,Gilbert,2000,8,Gd,Gd,11194,230500
528250060,Gilbert,2003,7,Gd,Gd,7875,180000
528275060,Gilbert,2000,6,TA,TA,8121,172400
528275080,Gilbert,2000,6,TA,TA,8658,215000
528280100,Gilbert,1998,7,Gd,Gd,11214,199900
528290140,Gilbert,2000,6,TA,TA,10852,173000
528292080,Gilbert,2006,7,Gd,Gd,12104,287602
528294070,Gilbert,1999,7,Gd,Gd,8738,230000
528315030,NoRidge,1997,8,Gd,Gd,9452,348000
528315070,NoRidge,1998,8,Gd,Gd,9660,286000
528315080,NoRidge,2000,8,Gd,Gd,9545,300000
528320060,NoRidge,1995,10,Gd,Gd,35760,625000
528327010,NoRidge,2000,9,Ex,Gd,9233,405000
528344060,NoRidge,1998,8,Gd,Gd,12011,280000
528348010,NoRidge,1998,8,Gd,Gd,12090,258000
528358030,NoRidge,1995,8,Gd,Gd,10019,350000
528360050,NoRidge,1993,9,Ex,Gd,17242,584500
528363070,NoRidge,1994,8,Gd,Gd,10236,321000
528365090,NoRidge,1994,8,Gd,Gd,10120,290000
528366040,NoRidge,1993,8,Gd,Gd,12585,315000
528429060,Somerst,2005,8,Gd,Gd,12447,252000
528429100,Somerst,2006,8,Gd,Gd,15218,336820
528429120,Somerst,2005,8,Ex,Gd,20896,423000
528429130,Somerst,2006,8,Gd,Gd,10182,290000
528439030,Somerst,2005,7,Gd,Gd,8688,232000
528445010,Somerst,2006,8,Gd,Gd,10936,199000
528456200,Somerst,2006,8,Gd,Gd,8640,198600
528477010,Somerst,2006,9,Ex,Gd,13162,405749
528477030,Somerst,2006,8,Gd,Gd,11216,232600
528480070,Somerst,2006,8,Gd,Gd,10728,266000
528480100,Somerst,2005,7,Gd,Gd,8125,186500
528480110,Somerst,2005,6,Gd,Gd,8125,200825
528480150,Somerst,2006,7,Gd,Gd,8125,197000
528488110,Somerst,2006,6,Gd,Gd,7200,185000
528488120,Somerst,2005,7,Gd,Gd,7500,176000
528488130,Somerst,2006,7,Gd,Gd,7200,187750
531363080,SawyerW,2005,6,Gd,TA,7733,139500
531367010,SawyerW,2005,7,Gd,Gd,11024,186800
531375060,SawyerW,2005,6,Gd,TA,13072,132000
531375070,SawyerW,2005,6,TA,Gd,13072,142500
531375100,SawyerW,2004,6,Gd,TA,13072,158000
531376030,SawyerW,2005,7,Gd,Gd,7800,184000
531376050,SawyerW,2005,7,Gd,Gd,7632,184900
531379030,SawyerW,1997,6,TA,TA,8304,187000
531450040,SawyerW,1992,6,Gd,Gd,7153,175900
531451290,SawyerW,1992,6,Gd,Gd,9370,248500
531452080,SawyerW,1990,6,Gd,Gd,7175,172000
531452100,SawyerW,1991,6,Gd,Gd,7175,151000
531452210,SawyerW,1994,6,Gd,TA,9019,150000
531478010,SawyerW,1966,4,TA,TA,8900,107000
531479030,SawyerW,1965,5,TA,TA,7800,119900
532351060,Sawyer,1962,5,TA,TA,9100,129500
532351090,Sawyer,1963,5,TA,TA,9100,125000
532351150,Sawyer,1977,6,TA,TA,8927,119500
532353030,Sawyer,1962,5,TA,TA,9240,144000
532353180,Sawyer,1977,6,TA,TA,8471,151000
532376080,Sawyer,1965,5,TA,TA,9308,126000
532376180,Sawyer,1968,5,TA,TA,8450,116000
532376250,Sawyer,1963,5,TA,TA,8638,133500
532378050,Sawyer,1965,5,TA,TA,13052,120875
532378070,Sawyer,1965,5,TA,TA,13526,137000
532378130,Sawyer,1964,5,TA,TA,8020,124000
532378160,Sawyer,1961,5,TA,TA,6993,135000
532378220,Sawyer,1967,5,TA,TA,8789,129200
532476050,Veenker,1974,7,Gd,Gd,14330,260000
533110130,NoRidge,1991,8,Gd,Gd,16059,260000
533125120,NoRidge,1992,8,Gd,Gd,11025,334000
533127080,NoRidge,1993,8,Gd,Gd,14541,310000
533128030,NoRidge,1992,7,Gd,Gd,13346,268000
533128090,NoRidge,1994,8,Gd,Gd,12461,262000
533206040,Somerst,2004,7,Gd,Gd,3628,176400
533208050,Somerst,2005,8,Gd,Gd,3316,197000
533212100,Somerst,2005,7,Gd,TA,3180,151000
533212110,Somerst,2005,7,Gd,Gd,2544,147400
533212120,Somerst,2005,7,Gd,Gd,2544,149900
533212130,Somerst,2005,7,Gd,Gd,3180,144152
533221080,Somerst,2000,6,Gd,Gd,2998,166000
533223010,Somerst,1999,7,Gd,Gd,3735,183900
533223080,Somerst,2000,7,Gd,Gd,2651,165000
533223110,Somerst,2003,7,Gd,Gd,4447,139000
533241010,Somerst,1997,7,Gd,Gd,8314,200000
533242030,Somerst,2001,8,Gd,Gd,7180,221000
533250130,Veenker,1995,8,Ex,Gd,9549,270000
533252020,Veenker,1977,6,TA,Gd,11250,165000
533253030,Greens,1980,8,TA,Gd,3760,214000
533253050,Greens,1980,8,Gd,Gd,3640,188000
533253090,Greens,1980,8,Gd,Gd,3874,190000
533253160,Greens,1978,8,Gd,Gd,3876,170000
533350050,Veenker,1981,9,Gd,Gd,50271,385000
534125210,NWAmes,1972,5,TA,TA,13110,146500
534126060,NWAmes,1968,7,Gd,TA,10192,170000
534127190,NWAmes,1968,7,TA,TA,20781,262500
534127270,NWAmes,1968,6,TA,TA,11700,179900
534128210,NWAmes,1968,6,Gd,TA,11029,250000
534129230,NWAmes,1972,6,TA,TA,10400,165150
534175100,NWAmes,1967,7,TA,TA,10140,164500
